id	intended_politeness	ilp_paraphrase	greedy_paraphrase	retrieval_paraphrase	receiver	text
A23-A3S-63	-0.08504861958850213	um , you ' re not . would you i praised him for making such a page for me ?	the hell you ' re not . would you i praised him for making such a crappy page for you ?	the hell you 're not . would you rather i praised him for making such a crappy page ?	A3S	The hell you're not.  Would you rather I praised him for making such a crappy page?
A23-A3S-64	1.4112864155386111	yeah , i ' ve modified it , perhaps fixed it . sorry , could you kindly please kindly confirm it still works for me ?	i 've modified it , fixed it . could you kindly confirm it still works for you ?	by the way , i ' ve modified it , fixed it . thank you . kindly confirm it still works ?	A3S	I've modified it, perhaps fixed it. Could you kindly confirm it still works for you?
A23-A3S-65	1.2145201010545557	yes , sorry , could you please possibly remove me from the wikicup ? cheers , |	could you remove me from the wikicup for you ? cheers , |	can you please remove me from the wikicup for me ? cheers , |	A3S	Could you possibly remove me from the Wikicup? Cheers, |
A23-A3S-66	1.2145201010545557	yeah , i see < unk > yes , those can easily be changed back . would you rather i start a fresh discussion about these ? thanks	i see <unk>yes , those can easily be changed back . would you i start a fresh discussion about these for you ?	i see <unk>yes , those can easily be changed back . i start a fresh discussion about these ?	A3S	I see—yes, those can easily be changed back. Would you rather I start a fresh discussion about these?
A23-A3S-67	1.2145201010545557	removed . yes , sorry , could you please explain in your own words why they were removed and what i can do to	removed . could you explain in your own words why they were removed and what i can do for you to	removed . thank you . plz can you explain in your own words why they were removed and what i can do to	A3S	removed. Could you perhaps explain in your own words why they were removed and what I can do to
A23-A3S-68	0.34648892819813354	sorry , can somebody calculate midway between 500 and 2 , 000 , 000 , 000 , 000 ? show the calculation as well .	no problem , can somebody calculate midway between 500 and 2 , 500 , 000 , 000 , 000 , 000 ? show the calculation as well .	by the way , can somebody calculate midway between 500 and 2 , 500 , 000 , 000 ? show the calculation as well .	A3S	Can somebody calculate the midway point between 500 and 2,200,000,000 please? Please show the calculation as well. Thanks
A23-A3S-69	1.4837871445255766	did you mean for me to remove scott ' s comment ? you also edited my post , why can you do that ? thanks !	did you mean to remove scott ' s comment ? you also edited my post , sorry . why would you do that ?	hi , did you mean to remove scott ' s comment ? you also edited my post , why do that ? thanks .	A3S	Hi, did you mean to remove Scott's comment? You also edited my post, why would you do that?
A23-A3S-70	1.4837871445255766	thank you . that was a long time ago , i ' m not sure what i was suggesting . can you refresh my memory for me ?	sorry , that was a long time ago , i ' m not sure what i was suggesting . could you refresh my memory ?	that was a long time ago , i ' m not sure what i was suggesting . can you refresh my memory ?	A3S	Hey, that was a long time ago, I'm not sure what I was suggesting.  Could you refresh my memory?
A23-A3S-71	1.6113335469527446	yes , would you be willing to do a ga review of this article for you ) ? thanks .	sorry , would you be willing to do a ga review of this article for me ) ?	hey ! would you be willing to do a ga review of this article ) ?	A3S	Hey! Would you be willing to do a GA review of this article for me )?
A23-A3S-72	1.4837871445255766	comment on image talk : india - locator - map - blank . can you svg . users there refuse to acknowledge china ' s claim for us to ap . thanks	sorry , could you comment on image talk : india - locator - map - blank . svg . users there refuse to acknowledge china ' s claim to ap .	hi ! could you comment on image talk : india - locator - map - blank . svg . users there refuse to acknowledge china ' s claim to ap . thanks .	A3S	Hi! Could you comment on Image talk:India-locator-map-blank.svg. Users there refuse to acknowledge China's claim to AP.
A23-A3S-73	1.4837871445255766	you seem to maintain wpbannermeta . can you figure out why there is a blank space for me before on talk : noitulove ? thanks	you seem to maintain wpbannermeta . sorry , could you figure out why there is a blank space before on talk : noitulove ?	you seem to maintain wpbannermeta . can you figure out why there is a blank space before on talk : noitulove ? thanks	A3S	Hey. You seem to maintain WPBannerMeta. Could you figure out why there is a blank space before  on Talk:NoitulovE ?
A23-A3S-74	1.4837871445255766	thank you . will you be interested in voting for me on ' ' before ' ' i let it loose on afd ? cheers , < unk > '	sorry , would you be interested in voting on ' ' before ' ' i let it loose on afd ? cheers , <unk>'	would you be interested in voting on   ' ' before ' ' i let it loose on afd ? cheers , — '	A3S	Hi, would you be interested in voting on  ''before'' I let it loose on AfD? Cheers, —'
A23-A3S-75	1.6113335469527446	yes , you know steelers ? he recomended you for making talk and user pages . could you do one for you ? thanks .	you know steelers ? he recomended you for making talk and user pages . sorry , could you do one for me ?	you know steelers ? he recomended you for making talk and user pages . could you do one for me ?	A3S	Hey, you know Steelers? he recomended you for making talk and user pages. Could you do one for me?
A23-A3S-76	1.6113335469527446	sodacan , would you mind vectorizing the images below ? it would be great for you . thanks .	sorry , sodacan , would you mind vectorizing the images below for me ? it would be great .	no problem . sodacan , would you mind vectorizing the images below ? it would be great .	A3S	Hey, Sodacan, would you mind vectorizing the images below for me? It would be great.
A23-A3S-77	1.4837871445255766	thank you for me , can you thank you lots . )	there , could you tell me how i can archive my talk page ? thanks lots . )	there , please tell me how i can archive my talk page ? thanks lots . )	A3S	Hey there,Could you tell me how I can archive my talk page?Thanks lots. )
A23-A3S-78	1.4837871445255766	thank you . can u explain to me what this was about ? the cat seemed appropriate for me to me . -	sorry , could you explain to me what this was about ? the cat seemed appropriate to me . -	could you explain to me what this was about ? the cat seemed appropriate to me . -	A3S	Hi, could you explain to me what this was about? The cat seemed appropriate to me. -
A23-A3S-79	1.4837871445255766	wikipedia needs an article for me on < unk > < > < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < <	wikipedia needs an article on <unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk>. would you like to make it ? sorry ,	wikipedia really needs an article on < unk > < > < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < < <	A3S	Hi, Wikipedia needs an article on 깍두기.  Would you like to make it?
